mean_pred,observed,n,lo,hi,model
0.8717498326374575,0.9800221975582686,901,0.968642009524395,0.9873264163304727,pca_rf
0.943474518318858,0.9933407325194229,901,0.9855478344982962,0.996944570802256,pca_rf
1.6617218534520362e-06,0.0,902,0.0,0.004240918058963067,norm_xgb
2.7104144919576356e-06,0.0,902,0.0,0.004240918058963067,norm_xgb
4.429330601851689e-06,0.0,902,0.0,0.004240918058963067,norm_xgb
0.0002841890091076493,0.0,902,0.0,0.004240918058963067,norm_xgb
0.22934232652187347,0.20620842572062084,902,0.18107761183999585,0.23383113158711097,norm_xgb
0.9045579433441162,0.8403547671840355,902,0.815014923599872,0.862807777410989,norm_xgb
0.9911245107650757,0.9689234184239733,901,0.9554520401325443,0.9784130695175867,norm_xgb
0.9975770115852356,0.9877913429522752,901,0.978271263839467,0.9931694833587166,norm_xgb
0.9992969632148743,0.9988901220865705,901,0.9937400059408641,0.9998040574620564,norm_xgb
0.9998565316200256,1.0,901,0.9957543950233941,0.9999999999999999,norm_xgb
0.0,0.0,902,0.0,0.004240918058963067,norm_rf
0.0,0.0,902,0.0,0.004240918058963067,norm_rf
0.0,0.0,902,0.0,0.004240918058963067,norm_rf
0.030514412416851443,0.0,902,0.0,0.004240918058963067,norm_rf
0.37602660753880274,0.2328159645232816,902,0.2064033678114165,0.26149477243738634,norm_rf
0.7396474501108647,0.8314855875831486,902,0.8056625303709726,0.8544970383659898,norm_rf
0.9355049944506104,0.9611542730299667,901,0.9464547175036724,0.9719380708031429,norm_rf
0.9732164261931187,0.9877913429522752,901,0.978271263839467,0.9931694833587166,norm_rf
0.9875249722530521,0.9922308546059934,901,0.9840504048908931,0.9962316687891852,norm_rf
0.9961021087680356,0.9966703662597114,901,0.9902563877928932,0.9988670123690799,norm_rf
1.0902388112299377e-06,0.0,902,0.0,0.004240918058963067,norm_mlp
5.8640603128878865e-06,0.0,902,0.0,0.004240918058963067,norm_mlp
2.3568565666209906e-05,0.0,902,0.0,0.004240918058963067,norm_mlp
0.0007742824964225292,0.0,902,0.0,0.004240918058963067,norm_mlp
0.25478243827819824,0.23170731707317074,902,0.20534496524413512,0.2603452834704304,norm_mlp
