axis,case,n,accuracy,precision,recall,f1,brier,ece,auc,pos_rate,flips_bad,flips_good,amp_ratio,d_acc,d_brier
tlse,tlse_spots10,9072,0.6940035273368607,0.7663551401869159,0.5595421527624918,0.6468193384223918,0.20656722977679426,0.11779239116814744,0.7905494646066704,0.3656305114638448,1446,1159,0.9429270243412421,-3.1635802469135776,0.025583534015915843
tlse,tlse_spots20,9072,0.6299603174603174,0.7815764482431149,0.3623156504512437,0.4951120469243495,0.26350895799922286,0.21882153617881725,0.7497164675592958,0.23214285714285715,2101,1233,1.0500631645728127,-9.567901234567898,0.08252526223834444
white noise,snr12,9072,0.7238756613756614,0.716624149659864,0.7420206911732335,0.7291013301611333,0.1813063106594624,0.055161841662939,0.810397099971631,0.5185185185185185,461,445,1.0,-0.17636684303350414,0.00032261489858398384
white noise,snr10,9072,0.7175925925925926,0.7084824247526836,0.7409200968523002,0.724338282763073,0.1866364132977549,0.059627154468340285,0.80006201140623,0.5236992945326279,586,513,1.0,-0.8046737213403876,0.005652717536876489
white noise,snr8,9072,0.7103174603174603,0.708469409971696,0.7162667840633943,0.7123467600700525,0.18904714241117246,0.0618604162192166,0.7933728815017385,0.5062830687830688,729,590,1.0,-1.5321869488536088,0.008063446650294043
white noise,snr5,9072,0.6908068783068783,0.7028478057889822,0.6627779000660357,0.682224991503342,0.20146149114257675,0.07101458135985718,0.7687538331860609,0.4722222222222222,1118,802,1.0,-3.4832451499118178,0.020477795381698333
correlated noise,snr12,9072,0.7192460317460317,0.7114406779661017,0.7391591459388069,0.7250350858253266,0.18384314054946846,0.06240571494422839,0.8058557693134862,0.5202821869488536,526,468,1.0,-0.6393298059964692,0.002859444788590043
correlated noise,snr10,9072,0.7158289241622575,0.7088204038257173,0.7340964120625137,0.7212370242214533,0.1889091153823153,0.06319384847733156,0.7963470863800566,0.5186287477954145,690,601,1.0,-0.9810405643738918,0.007925419621436891
correlated noise,snr8,9072,0.6972001763668431,0.6969298245614035,0.699537750385208,0.6982313523014391,0.2002769130562993,0.08057833446445997,0.775532876956471,0.5026455026455027,973,715,1.0,-2.8439153439153375,0.019293217295420884
correlated noise,snr5,9072,0.6619268077601411,0.6768935762224353,0.6216156724631301,0.6480780263912794,0.22432026909176678,0.11368822829462784,0.7330941640700595,0.45987654320987653,1493,915,1.0,-6.371252204585531,0.04333657333088836
gain ramp,x0.25,9072,0.7265211640211641,0.7151502504173622,0.7543473475676865,0.7342260310658811,0.1804362997903511,0.06128017342940131,0.8129517230096922,0.5282186948853616,152,160,1.003009306684554,0.08818342151676317,-0.0005473959705273035
gain ramp,x0.5,9072,0.7208994708994709,0.7090002078569944,0.7508254457407,0.7293136626042335,0.18296629543833393,0.06563411492565269,0.8089317469676063,0.5303130511463845,303,260,1.0053044196086482,-0.4739858906525507,0.00198259967745551
gain ramp,x1.0,9072,0.7163800705467372,0.7063259321323837,0.7422408100374203,0.7238381453257486,0.18617876809011738,0.06914007284463344,0.8029652086315173,0.5262345679012346,501,417,1.0057105297346853,-0.9259259259259189,0.0051950723292389644
gain ramp,x2.0,9072,0.7060185185185185,0.6982248520710059,0.7272727272727273,0.7124528301886792,0.1930501020805905,0.07819955196885335,0.7910474416175902,0.5216049382716049,842,664,1.036581093647778,-1.9620811287477946,0.012066406319712092
baseline offset,x0.25,9072,0.7259700176366843,0.7148527261332777,0.7532467532467533,0.7335476956055734,0.18064322259258836,0.05993433085531389,0.8123520461261049,0.5276675485008818,190,193,1.0,0.03306878306879035,-0.00034047316829005636
baseline offset,x0.5,9072,0.7203483245149912,0.7088713036234903,0.7492846136913933,0.728517924023542,0.18209592150870849,0.06372502144603502,0.8102820831263897,0.529320987654321,314,266,1.0,-0.5291005291005235,0.0011122257478300701
baseline offset,x1.0,9072,0.718805114638448,0.7060405461315681,0.7512656834690733,0.7279513703743201,0.1836527956501811,0.06469366355919044,0.8073853985811204,0.5328483245149912,488,426,1.0,-0.6834215167548452,0.002669099889302695
baseline offset,x2.0,9072,0.7253086419753086,0.7119239512295928,0.7583094871230465,0.7343849925389043,0.1808307318951461,0.059593743371171126,0.8122471142144732,0.5333994708994709,655,652,1.0,-0.03306878306877925,-0.00015296386573232512
absolute noise,20 ppm,9072,0.7296075837742504,0.716985049833887,0.7600704380365397,0.7378993482209638,0.1834800000029957,0.07442351188789888,0.8110351482050253,0.5308641975308642,676,712,1.0,0.3968253968253954,0.0024963042421172754
absolute noise,50 ppm,9072,0.72255291005291,0.7135328836424958,0.7451023552718468,0.7289759879401314,0.18584841838325986,0.07205069824360061,0.8058088196948499,0.5229276895943563,823,795,1.0,-0.30864197530864335,0.00486472262238144
absolute noise,100 ppm,9072,0.7195767195767195,0.7213732004429679,0.7169271406559542,0.719143298741444,0.19063299592430571,0.07177822342441406,0.795612125579829,0.4976851851851852,930,875,1.0,-0.6062610229276899,0.009649300163427299
absolute noise,200 ppm,9072,0.7080026455026455,0.7253688719657306,0.6709222980409421,0.6970840480274443,0.19784942908498143,0.08355868424369413,0.783188046296601,0.46318342151675485,1113,953,1.0,-1.763668430335097,0.016865733324103016
noise colouring,white snr15,9072,0.7251984126984127,0.7110790774299836,0.7600704380365397,0.7347590169166933,0.18036263683209935,0.05825500507597569,0.8128330610077246,0.5352733686067019,642,638,1.0,-0.044091710758376035,-0.0006210589287790613
noise colouring,ariel snr15,9072,0.7254188712522046,0.711372064276885,0.7600704380365397,0.7349153985314462,0.17992024809778104,0.056530754870326126,0.8138525384409723,0.53505291005291,615,613,1.0,-0.022045855379182466,-0.0010634476630973777
noise colouring,white snr10,9072,0.7171516754850088,0.7110826393337604,0.7329958177415804,0.7218729676999783,0.18609009811935828,0.06080211624765943,0.8012289961816741,0.5162037037037037,801,724,1.0,-0.8487654320987637,0.005106402358479867
noise colouring,ariel snr10,9072,0.7175925925925926,0.7097183993224645,0.737838432753687,0.7235052881502266,0.18551202554426158,0.06188537579808365,0.802449637664131,0.5206128747795414,735,662,1.0,-0.8046737213403876,0.0045283297833831615
noise colouring,white snr7,9072,0.7085537918871252,0.7096489291234268,0.7074620294959278,0.7085537918871252,0.19047349773067707,0.059626571522825245,0.7902628580837936,0.4992283950617284,936,781,1.0,-1.708553791887124,0.00948980196979865
noise colouring,ariel snr7,9072,0.7119708994708994,0.7136846767050488,0.7094430992736077,0.711557567060382,0.18844276584763323,0.05756004751418474,0.7943908279691612,0.49779541446208114,892,768,1.0,-1.3668430335097015,0.00745907008675481
noise colouring,white snr5,9072,0.6948853615520282,0.7082844402722366,0.6643187321153423,0.6855974557019536,0.2002593953241045,0.07326739873388877,0.7714000711631797,0.4696869488536155,1190,911,1.0,-3.0753968253968256,0.019275699563226084
noise colouring,ariel snr5,9072,0.6978615520282186,0.7137096774193549,0.6623376623376623,0.6870647334170568,0.1965649528350764,0.06691926538885112,0.7789684371711308,0.46472663139329806,1131,879,1.0,-2.777777777777779,0.015581257074197996
